Ticker,Name,Exchange
NCT,Newcastle Investment Corp.,NYSE
NCT-B,Newcastle Inv Pfd B,NYSE
NCT-C,Newcastle Investment Corporatio,NYSE
NCT-D,Newcastle Invt Corp,NYSE
NCU-C,Nuveen California Premium Inco,NYSE
NCV,Agic Convertible &,NYSE
NCZ,Agic Convertible & II,NYSE
NDP,Tortoise Energy Independence F,NYSE
NDRO,Enduro Royalty Trust,NYSE
NDZ,Nordion Inc.,NYSE
NE,Noble Corp.,NYSE
NEA-C,Nuveen Insd Tax-Free,NYSE
NED,Noah Education Holdings Ltd,NYSE
NEE,Nextera Energy,NYSE
NEE-C,Fpl Group Inc. 5 7/8% Preferre,NYSE
NEE-F,Fpl Group Inc. Fpl Group Capit,NYSE
NEE-G,Nextera Energy Capital Holding,NYSE
NEE-H,Nextera Energy Capital Holding,NYSE
NEE-I,Nextera Energy Capital Holding,NYSE
NEE-J,Nextera Energy Capital Holding,NYSE
NEE-O,Nextera Energy Inc.,NYSE
NEM,Newmont Mining Corp.,NYSE
NES,Nuverra Environmental Solutions Inc.,NYSE
NEU,Newmarket Corp.,NYSE
NEV,Nuveen Enhanced Muni Value Fund,NYSE
NFG,National Fuel Gas Company,NYSE
NFJ,Nfj Dividend Interest & Premium Strategy,NYSE
NFX,Newfield Exploration Company,NYSE
NGG,National Grid Transco Plc,NYSE
NGL,Ngl Energy Partners Lp,NYSE
NGLS,Targa Resources Partners Lp,NYSE
NGS,Natural Gas Services Group,NYSE
NGVC,Natural Grocers By Vitamin Cottage Inc,NYSE
NGX-C,Nuveen Insured Massachusetts T,NYSE
NGZ,Agic Global Equity & Convertible,NYSE
NHF,Nexpoint Credit Strategies Fund,NYSE
NHI,National Health Investors,NYSE
NI,Nisource Inc,NYSE
NID,Nuveen Intermediate Duration M,NYSE
NIE,Agic Equity & Convertible,NYSE
NIM,Nuveen Maturities Fund,NYSE
NIO,Nuveen Insured Muni Opportunity Fund,NYSE
NIQ,Nuveen Intermediate Duration Q,NYSE
NJ,Nidec Corporation,NYSE
NJR,Newjersey Resources Corp.,NYSE
NKA,Niska Gas Storage Partners Llc,NYSE
NKE,Nike,NYSE
NKG-C,Nuveen Georgia Div Adv Mun Fd,NYSE
NKG-D,Nuveen Ga Div Advantage Muni F,NYSE
NL,Nl Industries,NYSE
NLS,Nautilus Group,NYSE
NLSN,Nielsen Holdings N.V.,NYSE
NLY,Annaly Capital Management Inc,NYSE
NLY-A,Annaly Capital Manag,NYSE
NLY-C,Annaly Capital Management Inc,NYSE
NLY-D,Annaly Capital Management Inc,NYSE
NM,Navios Maritime Holdings Inc.,NYSE
NMA,Nuveen Muni Advantage Fund,NYSE
NMFC,New Mountain Finance Corporati,NYSE
NMI,Nuveen Muni,NYSE
NMK-B,Niagara Mohawk Holdings Inc. P,NYSE
NMK-C,Niagara Mohawk 3.60,NYSE
NMM,Navios Maritime Partners Lp,NYSE
NMO,Nuveen Muni Market Opportunity Fund,NYSE
NMR,Nomura Holdings Inc ADR,NYSE
NMT,Nuveen Massachusetts Premium Fund,NYSE
NMT-C,Nuveen Mass Prem Inc,NYSE
NMT-D,Nuveen Massachusetts Premium In,NYSE
NMY,Nuveen Maryland Premium Fund,NYSE
NMY-C,Nuveen Maryland Premium Income,NYSE
NMY-D,Nuveen Maryland Premium Income,NYSE
NMY-E,Nuveen Maryland Premium Income,NYSE
NMY-F,Nuveen Maryland Premium Income,NYSE
NMY-G,Nuveen Maryland Premium Income,NYSE
NMY-H,Nuveen Maryland Premium Income,NYSE
NNA,Navios Maritime Acquisition Corp.,NYSE
NNC,Nuveen North Carolina Premium Fund,NYSE
NNC-C,Nuveen Nc Prem Inc,NYSE
NNC-D,Nuveen North Carolina Premium,NYSE
NNC-E,Nuveen Nc Premium Income Muni,NYSE
NNC-F,Nuveen Nc Premium Income Muni,NYSE
NNC-G,Nuveen North Carolina Premium,NYSE
NNI,Nelnet,NYSE
NNJ,Nuveen New Jersey Premium Fund,NYSE
NNN,National Retail Properties,NYSE
NNN-D,National Retail Properties In,NYSE
NNN-E,National Retail Properties Depo,NYSE
NNP,Nuveen New York Performance Plus Fund,NYSE
NNY,Nuveen New York Muni Value Fund,NYSE
NOA,North American Energy Partners,NYSE
NOAH,Noah Holdings Ltd,NYSE
NOC,Northrop Grumman Corp.,NYSE
NOK,Nokia Corp.,NYSE
NOM-C,Nuveen Missouri Premium Income,NYSE
NOR,Noranda Aluminum Holding Corp.,NYSE
NOV,National-Oilwell,NYSE
NOW,Servicenow Inc.,NYSE
NP,Neenah Paper,NYSE
NPD,China Nepstar Chain Drugstore Ltd,NYSE
NPF,Nuveen Premier Muni,NYSE
NPI,Nuveen Premium Fund,NYSE
NPK,National Presto Industries,NYSE
NPM,Nuveen Premium Fund II,NYSE
NPO,Enpro Industries,NYSE
NPP,Nuveen Performance Plus Fund,NYSE
NPT,Nuveen Premium Fund IV,NYSE
NPTN,Neophotonics Corp.,NYSE
NPV,Nuveen Virginia Premium Fund,NYSE
NPV-A,Nuveen Virginia Premium Income,NYSE
NPV-C,Nuveen Virginia Premium Income,NYSE
NPV-D,Nuveen Virginia Premium Income,NYSE
NPV-E,Nuveen Virginia Premium Income,NYSE
NPY,Nuveen Pennsylvania Premium Fund II,NYSE
NQ,Netqin Mobile Inc.,NYSE
NQC,Nuveen California Investment,NYSE
NQI,Nuveen Insured Quality Fund,NYSE
NQJ,Nuveen New Jersey Investment,NYSE
NQM,Nuveen Investment Quality Fund,NYSE
NQP,Nuveen Pennsylvania Investment,NYSE
NQS,Nuveen Quality Fund,NYSE
NQU,Nuveen Quality,NYSE
NR,Newpark Resources,NYSE
NRF,Northstar Realty Finance,NYSE
NRF-A,Northstar Realty Pfd,NYSE
NRF-B,Northstar Rlty Ser B,NYSE
NRF-C,Northstar Realty Finance Corp.,NYSE
NRF-D,Northstar Realty Finance Corp.,NYSE
NRG,Nrg Energy,NYSE
NRGM,Inergy Midstream L.P.,NYSE
NRGY,Inergy L.P.,NYSE
NRK-C,Nuveen Insured New York Tax-Fre,NYSE
NRP,Natural Resource Partners Lp,NYSE
NRT,North European Oil Royality Trust,NYSE
NRZ,New Residential Investment Corp,NYSE
NS,Nustar Energy L.P.,NYSE
NSC,Norfolk Souther Corp.,NYSE
NSH,Nustar Gp Holdings Llc,NYSE
NSL,Nuveen Senior,NYSE
NSLP,New Source Energy Partners L.P,NYSE
NSM,Nationstar Mortgage Holdngs I,NYSE
NSP,Insperity Inc,NYSE
NSR,Neustar,NYSE
NSS,Nustar Logistics L.P.,NYSE
NTC,Nuveen Connecticut Premium Fund,NYSE
NTC-C,Nuveen Conn Prem Inc,NYSE
NTC-D,Nuveen Connecticut Premium Inc,NYSE
NTC-E,Nuveen Connecticut Premium Inc,NYSE
NTC-F,Nuveen Ct Premium Income Muni,NYSE
NTC-G,Nuveen Ct Premium Income Muni,NYSE
NTE,Nam Tai Electronics,NYSE
NTG,Tortoise MLP Fund,NYSE
NTI,Northern Tier Energy Lp,NYSE
NTL,Nortel Inversora Sa ADR,NYSE
NTT,Nippon Telegraph And Telephone Corp.,NYSE
NTX,Nuveen Texas Quality,NYSE
NTX-C,Nuveen Texas Quality Income Mu,NYSE
NTZ,Natuzzi S.P.A.,NYSE
NU,Northeast Utilities,NYSE
NUC,Nuveen California Quality,NYSE
NUE,Nucor Corp.,NYSE
NUJ-C,Nuveen New Jersey Dividend Adv,NYSE
NUM,Nuveen Michigan Quality,NYSE
NUO,Nuveen Ohio Quality,NYSE
NUO-C,Nuveen Ohio Quality Income Muni,NYSE
NUS,Nu Skin Enterprises,NYSE
NUV,Nuveen Muni Value Fund,NYSE
NUW,Nuveen Muni Value Fund,NYSE
NVC,Nuveen California Quality Fund,NYSE
NVE,Nv Energy Inc,NYSE
NVG-C,Nuveen Insd Divid Ad,NYSE
NVO,Novo Nordisk A/S,NYSE
NVR,Nvr,NYSE
NVS,Novartis Ag,NYSE
NVX-A,Nuveen California Dividend Adva,NYSE
NVX-C,Nuveen California Dividend Adv,NYSE
NVY-C,Nuveen Pennsylvania Dividend A,NYSE
NW-C,Natl Wstmst Ads 19C3,NYSE
NWE,Northwestern Corp.,NYSE
NWL,Newell Rubbermaid Inc.,NYSE
NWN,Northwest Natural Gas Company,NYSE
NWY,New York & Company,NYSE
NX,Quanex Building Products Corp.,NYSE
NXC,Nuveen California Tax-Free Income,NYSE
NXJ-A,Nuveen New Jersey Dividend Adva,NYSE
NXK-C,Nuveen New York Dividend Advant,NYSE
NXM-C,Nuveen Pennsylvania Dividend A,NYSE
NXN,Nuveen Insured New York Tax-Free,NYSE
NXP,Nuveen Tax Free Income Portfolio,NYSE
NXQ,Nuveen Tax Free Income Portfolio II,NYSE
NXR,Nuveen Tax Free Income Portfolio III,NYSE
NYCB,New York Community Bancorp,NYSE
NYLD,Nrg Yield Inc.,NYSE
NYT,New York Times Company,NYSE
NYX,NYSE Euronext,NYSE
NZF-C,Nuveen Dividend Advantage Muni,NYSE
NZH-A,Nuveen California Dividend Adva,NYSE
NZH-B,Nuveen California Dividend Adv,NYSE
NZH-C,Nuveen CA Div Advantage Muni F,NYSE
O,Realty Income Corp.,NYSE
O-E,Realty Income Pfd E,NYSE
O-F,Realty Income Corporation,NYSE
OAK,Oaktree Capital Group Llc,NYSE
OAKS,Five Oaks Investment Corp,NYSE
OAS,Oasis Petroleum Inc.,NYSE
OB,Onebeacon Insurance Group,NYSE
OC,Owens Corning Inc,NYSE
OC.B,Owens Corning,NYSE
OCN,Ocwen Financial Corp.,NYSE
OCR,Omnicare,NYSE
OCR-A,Omnicare Cap TR 1,NYSE
OCR-B,Omnicare Cap TR II,NYSE
ODC,Oil-Dri Corporation Of America,NYSE
ODP,Office Depot,NYSE
OEH,Orient-Express Hotels,NYSE
OFC,Corporate Office Properties,NYSE
OFC-H,Corp Off Pptys Pfd H,NYSE
OFC-L,Corp Office Properties Trust,NYSE
OFG,Oriental Financial Group,NYSE
OFG-A,Oriental Fin Mips A,NYSE
OFG-B,Oriental Finl Pfd B,NYSE
OFG-D,Oriental Financial Group Inc.,NYSE
OGE,Oge Energy Corp.,NYSE
OHI,Omega Healthcare Investors,NYSE
OI,Owens-Illinois,NYSE
OIA,Invesco Muni Income Trust,NYSE
OIB.C,Oi Sa,NYSE
OIBR,Oi S.A. Ads,NYSE
OII,Oceaneering International,NYSE
OILT,Oiltanking Partners L.P.,NYSE
OIS,Oil States International,NYSE
OKE,Oneok,NYSE
OKS,Oneok Partners L.P.,NYSE
OLN,Olin Corp.,NYSE
OLP,One Liberty Properties,NYSE
OMC,Omnicom Group Inc.,NYSE
OME,Omega Protein Corp.,NYSE
OMG,Om Group,NYSE
OMI,Owens & Minor,NYSE
OMN,Omnova Solutions Inc.,NYSE
OMX,Officemax Inc.,NYSE
ONB,Old National Bancorp Capital,NYSE
ONE,Higher One Holdings,NYSE
OPK,Opko Health Inc,NYSE
OPY,Oppenheimer Holdings,NYSE
ORA,Ormat Technologies,NYSE
ORAN,Orange Ads,NYSE
ORB,Orbital Sciences Corp.,NYSE
ORCL,Oracle Corp.,NYSE
ORI,Old Republic International Corp.,NYSE
ORN,Orion Marine Group Inc,NYSE
OSK,Oshkosh Truck Corp.,NYSE
OWW,Orbitz Worldwide,NYSE
OXF,Oxford Resource Partners Lp,NYSE
OXM,Oxford Industries,NYSE
OXY,Occidental Petroleum Corp.,NYSE
OZM,Och-Ziff Capital Management,NYSE
P,Pandora Media Inc.,NYSE
PAA,Plains All American Pipeline L.P.,NYSE
PAC,Grupo Aeroportuario Del Pacifico,NYSE
PACD,Pacific Drilling S.A.,NYSE
PAG,Penske Automotive Group,NYSE
PAI,Pacific American Income Shares,NYSE
PAM,Pampa Energia S.A.,NYSE
PANW,Palo Alto Networks Inc.,NYSE
PAR,Par Technology Corp.,NYSE
PAY,Verifone Systems,NYSE
PB,Prosperity Bancshares,NYSE
PBA,Pembina Pipeline Cor,NYSE
PBF,Pbf Energy Inc.,NYSE
PBH,Prestige Brand Holdings,NYSE
PBI,Pitney Bowes Inc,NYSE
PBI-A,Pitney Bowes Inc.,NYSE
PBI-B,Pitney Bowes Inc .6.70% Notes,NYSE
PBNY,Provident New York Bancorp,NYSE
PBR,Petroleo Brasileiro S.A.- Petrobras,NYSE
PBR.A,Petroleo Brasileiro S.A.- Petrobras,NYSE
PBT,Permian Basin Royalty Trust,NYSE
PBY,Pep Boys-Manny Moe & Jack,NYSE
PBYI,Puma Biotechnology,NYSE
PCF,Putnam High Income Bond Fund,NYSE
PCG,Pacific Gas & Electric Co.,NYSE
PCI,Pimco Dynamic Credit Income Fun,NYSE
PCK,Pimco California Muni II,NYSE
PCL,Plum Creek Timber Company,NYSE
PCM,Pimco Commercial Mortgage Securities,NYSE
PCN,Pimco Corporate,NYSE
PCP,Precision Castparts Corp.,NYSE
PCQ,Pimco California Muni,NYSE
PDH,Petrologistics Lp,NYSE
PDI,Pimco Dynamic Income Fund,NYSE
PDM,Piedmont Office Realty Trust,NYSE
PDS,Precision Drilling Corp.,NYSE
PDT,John Hancock Premium Dividend Fund,NYSE
PEB,Pebblebrook Hotel Trust,NYSE
PEB-A,Pebblebrook Hotel Trust Pfd Ser,NYSE
PEB-B,Pebblebrook Hotel Trust,NYSE
PEB-C,Pebblebrook Hotel Trust,NYSE
PEG,Public Service Enterprise Group Inc.,NYSE
PEI,Pennsylvania Real Estate Investment,NYSE
PEI-A,Penn Real Estate Invest Trust,NYSE
PEI-B,Pennsylvania Real Estate Inves,NYSE
PEO,Petroleum Resources Corp.,NYSE
PEP,Pepsico,NYSE
PER,Sandridge Permian Trust,NYSE
PES,Pioneer Energy Services Corp.,NYSE
PF,Pinnacle Foods Inc. Common Sto,NYSE
PFD,Flaherty & Crumrine Preferred Inc.,NYSE
PFE,Pfizer,NYSE
PFG,Principal Financial Group Inc,NYSE
PFG-B,Prin Fin Grp Ser B,NYSE
PFH,Cabco TR Jcp 7.625,NYSE
PFK,Prudential Financial Inflation-Linked,NYSE
PFL,Pimco Income Strategy Fund,NYSE
PFN,Pimco Income Strategy Fund II,NYSE
PFO,Flaherty & Crumrine Preferred Fund,NYSE
PFS,Provident Financial Services,NYSE
PFSI,Pennymac Financial Services In,NYSE
PFX,Phoenix Companies,NYSE
PG,Procter & Gamble Company,NYSE
PGEM,Ply Gem Holdings Inc.,NYSE
PGH,Pengrowth Energy Corp.,NYSE
PGI,Ptek Holdings,NYSE
PGP,Pimco Global Stocksplus & Income,NYSE
PGR,Progressive Corp.,NYSE
PGZ,Principal Real Estate Income F,NYSE
PH,Parker-Hannifin Corp.,NYSE
PHA,Pultegroup,NYSE
PHD,Pioneer Floating Rate Trust,NYSE
PHG,Koninklijke Philips Electronics,NYSE
PHH,Phh Corp,NYSE
PHI,Philippine Long Distance Telephone,NYSE
PHK,Pimco High,NYSE
PHM,Pultegroup,NYSE
PHT,Pioneer High Income Trust,NYSE
PHX,Panhandle Royalty Company,NYSE
PII,Polaris Industries Inc.,NYSE
PIKE,Pike Electric,NYSE
PIM,Putnam Master Intermediate Income,NYSE
PIR,Pier 1 Imports,NYSE
PIY,Merrill Lynch Depositor,NYSE
PJA,Preferred Plus Trust Ser Qws 2 TR Ctf,NYSE
PJC,Piper Jaffray Companies,NYSE
PJH,Prudential Financial Inc.,NYSE
PJL,Preferredplus TR,NYSE
PJS,Preferredplus Trust,NYSE
PKD,Parker Drilling Company,NYSE
PKE,Park Electrochemical Corp.,NYSE
PKG,Packaging Corporation Of America,NYSE
PKH,Preferred Plus Trust Ser Qws-1 7.75,NYSE
PKI,Perkinelmer,NYSE
PKO,Pimco Income Opportunity Fund,NYSE
PKX,Pohang Iron & Steel Co.,NYSE
PKY,Parkway Properties,NYSE
PL,Protective Life Corp.,NYSE
PL-B,Plc Cap TR V,NYSE
PL-C,Protective Life Corporation,NYSE
PL-E,Protective Life Corporation 6.0,NYSE
PLD,Prologis Inc,NYSE
PLL,Pall Corp.,NYSE
PLOW,Douglas Dynamics,NYSE
PLP,Protective Life Corp.,NYSE
PLT,Plantronics,NYSE
PM,Philip Morris International Inc,NYSE
PMC,Pharmerica Corp.,NYSE
PMF,Pimco Muni,NYSE
PML,Pimco Muni II,NYSE
PMM,Putnam Managed Muni Income Trust,NYSE
PMO,Putnam Muni Opportunities Trust,NYSE
PMT,Pennymac Mortgage Investment Trust,NYSE
PMX,Pimco Muni Income Fund III,NYSE
PNC,Pnc Bank,NYSE
PNC-P,Pnc Financial Services Group I,NYSE
PNC-Q,The Pnc Financial Services Gro,NYSE
PNC.W,The Pnc Financial Services Group,NYSE
PNF,Pimco New York Muni,NYSE
PNG,Paa Natural Gas Storage L.P.,NYSE
PNI,Pimco New York Muni II,NYSE
PNK,Pinnacle Entertainment,NYSE
PNM,Pnm Resources Inc.,NYSE
PNR,Pentair,NYSE
PNTA,Pennantpark Investment Corpora,NYSE
PNW,Pinnacle West Capital Corp.,NYSE
PNX,Phoenix Companies,NYSE
PNY,Piedmont Natural Gas Company,NYSE
POL,Polyone Corp.,NYSE
POM,Potomac Electric Power Company,NYSE
POR,Portland General Electric Company,NYSE
POST,Post Holdings Inc. Common Stoc,NYSE
POT,Potash Corporation Of Saskatchewan Inc.,NYSE
PPG,Ppg Industries,NYSE
PPL,Ppl Corp.,NYSE
PPL-W,Ppl Corporation,NYSE
PPO,Polypore International Inc,NYSE
PPP,Primero Mining Corp,NYSE
PPR,ING Prime Rate Trust,NYSE
PPS,Post Properties,NYSE
PPS-A,Post Prop. 8.5 Pra,NYSE
PPT,Putnam Premier Income Trust,NYSE
PPX,Ppl Capital Funding Inc.,NYSE
PQ,Petroquest Energy Inc,NYSE
PRA,Pro-Assurance Corp.,NYSE
PRE,Partnerre Ltd,NYSE
PRE-D,Partnerre Ltd Pfd D,NYSE
PRE-E,Partnerre Ltd.,NYSE
PRE-F,Partnerre Ltd,NYSE
PRGO,Perrigo Company,NYSE
PRH,Prudential Financial Inc.,NYSE
PRI,Primerica,NYSE
PRI.B,Primerica,NYSE
PRIS,Promotora De Informaciones Sa,NYSE
PRLB,Proto Labs Inc.,NYSE
PRO,Pros Holdings,NYSE
PRU,Prudential Financial Inflation Retail,NYSE
PRY,Prospect Capital Corporation,NYSE
PSA,Public Storage,NYSE
PSA-O,Public Storage Depositary Share,NYSE
PSA-P,Public Storage,NYSE
PSA-Q,Public Storage,NYSE
PSA-R,Depositary Shares Each Represe,NYSE
PSA-S,Public Storage-,NYSE
PSA-T,Public Storage,NYSE
PSA-U,Public Storage,NYSE
PSA-V,Public Storage,NYSE
PSA-W,Public Storage,NYSE
PSA-X,Public Storage,NYSE
PSB,Business Parks,NYSE
PSB-R,Ps Business Parks Inc. 6.875%,NYSE
PSB-S,Ps Business Parks Inc.,NYSE
PSB-T,Ps Business Parks Inc,NYSE
PSB-U,Ps Business Parks Inc.,NYSE
PSB-V,Ps Business Pks Inc Calif Dep,NYSE
PSE,Pioneer Southwest Energy Partners L.P.,NYSE
PSF,Cohen & Steers Preferred Fund,NYSE
PSO,Pearson Plc,NYSE
PSX,Phillips 66 Common Stock,NYSE
PSXP,Phillips 66 Partners Lp,NYSE
PT,Portugal Telecom Sgps S.A .,NYSE
PTGI,Primus Telecom Group,NYSE
PTP,Platinum Underwriters Holdings Ltd,NYSE
PTR,Petrochina Company Limited,NYSE
PTY,Pimco Corporate Opportunity Fund,NYSE
PUK,Prudential Public Limited Company,NYSE
PUK-A,Pru Plc Perp Sub Cap,NYSE
PUK.P,Prudential 6.75%,NYSE
PULS,Pulse Electronics Corp.,NYSE
PVA,Penn Virginia Corp.,NYSE
PVD,Administradora De Fondos De Pensiones,NYSE
PVG,Pretium Res Inc,NYSE
PVH,Phillips-Van Heusen Corp.,NYSE
PVR,Pvr Partners Lp,NYSE
PVTD,Privatebancorp Inc.,NYSE
PWE,Penn West Petroleum Ltd,NYSE
PWR,Quanta Services,NYSE
PX,Praxair,NYSE
PXD,Pioneer Natural Resources Company,NYSE
PYB,Pplus Trust,NYSE
PYC,Pplus Trust,NYSE
PYG,Pplus Trust,NYSE
PYK,Pplus Trust,NYSE
PYN,Pimco New York Muni Income Fund III,NYSE
PYS,Pplus Trust,NYSE
PYT,Pplus Trust,NYSE
PYV,Pplus Trust,NYSE
PYY,Merrill Lynch Depositor,NYSE
PZB,Merrill Lynch Depositor,NYSE
PZC,Pimco California Muni Income Fund III,NYSE
PZE,Petrobras Argentina S.A.,NYSE
PZN,Pzena Investment Management Inc,NYSE
Q,Quintiles Transitional Holdings,NYSE
QEP,Qep Resources,NYSE
QEPM,Qep Midstream Partners Lp,NYSE
QIHU,Qihoo 360 Technology Co. Ltd.,NYSE
QRE,Qr Energy Lp,NYSE
QTM,Quantum Corp.,NYSE
QUAD,Quad Graphics Inc,NYSE
R,Ryder System,NYSE
RAD,Rite Aid Corp.,NYSE
RAI,Reynolds American Inc,NYSE
RALY,Rally Software,NYSE
RAS,Rait Financial Trust,NYSE
RAS-A,Rait Financial TR Pf,NYSE
RAS-B,Rait Financial TR Pf,NYSE
RAS-C,Rait Fin TR Pfd C,NYSE
RATE,Bankrate Inc.,NYSE
RAX,Rackspace Hosting Inc,NYSE
RBA,Ritchie Bros. Auctioneers Inc.,NYSE
RBC,Regal-Beloit Corp.,NYSE
RBS,Royal Bank Scotland Group Plc,NYSE
RBS-E,RBS Cap Fndg TR V,NYSE
RBS-F,Royal Bnk Sctlnd F,NYSE
RBS-G,RBS Capital Trustvii,NYSE
RBS-H,Royal Bk Scot Hadssc,NYSE
RBS-I,RBS Cap Fdg TR Vi,NYSE
RBS-L,Royal Bank Of Scotla,NYSE
RBS-M,Royal Bank Sctlnd M,NYSE
RBS-N,RBS Series N Ads Pfd,NYSE
RBS-P,Royal Bk Scotland,NYSE
RBS-Q,Royal Bank ADR,NYSE
RBS-R,Royal Bk Scotland,NYSE
RBS-S,Royal Bk Scotland,NYSE
RBS-T,Royal Bk Pfd,NYSE
RCAP,Rcs Capital Corporation,NYSE
RCI,Rogers Communication,NYSE
RCL,Royal Caribbean Cruises Ltd,NYSE
RCS,Rcm Strategic Global Government Fund,NYSE
RDC,Rowan Companies,NYSE
RDN,Radian Group Inc.,NYSE
RDS.A,Royal Dutch Shell Plc,NYSE
RDS.B,Royal Dutch Shell,NYSE
RDY,Dr. Reddy's Laboratories Ltd,NYSE
RE,Everest Re Group,NYSE
REG,Regency Centers Corp.,NYSE
REG-F,Regency Centers Corporation,NYSE
REG-G,Regency Centers Corporation Pfd,NYSE
REN,Resolute Energy Corp.,NYSE
REN.W,Resolute Energy Corp,NYSE
RENN,Renren Inc.,NYSE
RES,Rpc,NYSE
RESI,Altisource Residential Corporat,NYSE
REV,Revlon,NYSE
REX,Rex Stores Corp.,NYSE
REXR,Rexford Industrial Realty Inc,NYSE
RF,Regions Financing TR I,NYSE
RF-A,Regions Financial Corporation,NYSE
RFI,Cohen & Steers Total Return Realty Fund,NYSE
RFP,Resolute Forest Products Inc,NYSE
RGA,Reinsurance Group Of America Inc.,NYSE
RGC,Regal Entertainment Group,NYSE
RGP,Ross Group Plc,NYSE
RGR,Sturm Ruger & Company,NYSE
RGS,Regis Corp.,NYSE
RH,Restoration Hardware Holdings,NYSE
RHI,Robert Half International Inc.,NYSE
RHP,Gaylord Entertainment Company,NYSE
RHT,Red Hat,NYSE
RIG,Transocean Inc.,NYSE
RIO,Rio Tinto Plc,NYSE
RIOM,Rio Alta Mng Ltd,NYSE
RIT,Lmp Real Estate,NYSE
RJD,Raymond James Financial Inc.,NYSE
RJF,Raymond James Financial,NYSE
RKT,Rock-Tenn Company,NYSE
RKUS,Ruckus Wireless Inc.,NYSE
RL,Ralph Lauren Corp.,NYSE
RLD,Reald Inc,NYSE
RLGY,Realogy Holdings Corp.,NYSE
RLH,Westcoast Hospitality Corp.,NYSE
RLH-A,Red Lion Htls Cap TR,NYSE
RLI,Rli Corp.,NYSE
RLJ,Rlj Lodging Trust,NYSE
RM,Regional Managment Corp,NYSE
RMD,Resmed Inc.,NYSE
RMT,Royce Micro-Cap Trust,NYSE
RNDY,Roundy's Inc. Common Stock,NYSE
RNE,Morgan Stanley East. Euro,NYSE
RNF,Rentech Nitrogen Partners L.P,NYSE
RNO,Rhino Resource Partners Lp,NYSE
RNP,Cohen & Steers REIT And Preferred,NYSE
RNR,Renaissancere Holdings Ltd,NYSE
RNR-C,Renaissancere 6.08 C,NYSE
RNR-E,Renaissancere Holdings Ltd,NYSE
ROC,Rockwood Holdings,NYSE
ROG,Rogers Corp.,NYSE
ROK,Rockwell Automation Inc,NYSE
ROL,Rollins,NYSE
ROP,Roper Industries,NYSE
ROYT,Pacific Coast Oil Trust,NYSE
RPAI,Retail Properties Of America,NYSE
RPM,Rpm,NYSE
RPT,Ramco-Gershenson Properties Trust,NYSE
RPT-D,Ramco-Gershenson Properties Tru,NYSE
RQI,Cohen & Steers Quality Income Realty,NYSE
RRC,Range Resources Corp.,NYSE
RRMS,Rose Rock Midstream L.P.,NYSE
RRTS,Roadrunner Transportation Systems Inc,NYSE
RS,Reliance Steel & Aluminum Company,NYSE
RSE,Rouse Properties Inc. Common S,NYSE
RSG,Republic Services,NYSE
RSH,Radioshack Corp.,NYSE
RSO,Resource Capital,NYSE
RSO-A,Resource Capital Corp.,NYSE
RSO-B,Resource Capital Corp.8.25% Se,NYSE
RST,Rosetta Stone,NYSE
RT,Ruby Tuesday,NYSE
RTI,Rti International Metals,NYSE
RTN,Raytheon Company,NYSE
RUK,Reed Elsevier Plc,NYSE
RVT,Royce Value Trust,NYSE
RWT,Redwood Trust,NYSE
RXN,Rexnord Corporation,NYSE
RY,Royal Bank Of Canada,NYSE
RYL,Ryland Group,NYSE
RYN,Rayonier Inc. REIT,NYSE
RZA,Reinsurance Group Of America I,NYSE
S,Sprint Corporation Series 1,NYSE
SA,Seabridge Gold,NYSE
SAH,Sonic Automotive,NYSE
SAI,Saic Inc,NYSE
SAM,Boston Beer Company,NYSE
SAN,Banco Santander,NYSE
SAN-A,Banco Santander S.A. 6.80% Non,NYSE
SAN-B,Santander Finance Preferred Sa,NYSE
SAN-C,Banco Santander S.A. 6.50% Non,NYSE
SAN-E,Banco Santander S.A. Santander,NYSE
SAN-F,Banco Santander S.A. Santander,NYSE
SAN-I,Banco Santander Central Hispano,NYSE
SAP,Sap Ag,NYSE
SAQ,Saratoga Investment Corp.,NYSE
SAR,Saratoga Investment Corp,NYSE
SB,Safe Bulkers Inc,NYSE
SB-B,Safe Bulkers Inc.,NYSE
SBGL,Sibanye Gold Limited American D,NYSE
SBH,Sally Beauty Holdings,NYSE
SBR,Sabine Royalty Trust,NYSE
SBS,Cia De Saneamento Basico Do Estado,NYSE
SBW,Western Asset Worldwide Income Fund Inc.,NYSE
SBY,Silver Bay Realty Trust Corp.,NYSE
SCCO,Southern Peru Copper Corp.,NYSE
SCD,Lmp Capital And Income Fund Inc.,NYSE
SCE-F,Sce Trust I,NYSE
SCE-G,Sce Trust II,NYSE
SCG,Scana Corp.,NYSE
SCH-B,Schwab Charles Corporation Depo,NYSE
SCHW,The Charles Schwab Corp.,NYSE
SCI,Service Corporation International,NYSE
SCL,Stepan Company,NYSE
SCL.P,Spepan 5.5 Cvpr,NYSE
SCM,Stellus Capital Investment Cor,NYSE
SCR,Simcere Pharmaceutical Group,NYSE
SCS,Steelcase Inc.,NYSE
SCU,Scana Corp.,NYSE
SCX,L.S. Starrett Company,NYSE
SD,Sandridge Energy Inc.,NYSE
SDLP,Seadrill Partners Llc,NYSE
SDR,Sandridge Mississippian Trust,NYSE
SDRL,Seadrill Limited,NYSE
SDT,Sandridge Mississippian Trust I,NYSE
SE,Spectra Energy Corp,NYSE
SEAS,Seaworld Entertainment Inc. Co,NYSE
SEE,Sealed Air Corp.,NYSE
